"entry_id","incident_id","incident_type","description","location","county","severity","lat","lon","lanes","create_time","start_time","last_update","direction","vehicles_involved","lanes_status","participants","traffic_alert","additional_data","source","op_center","recorded_at"
"1618","2b015f3eb03a03ec0067d32ec4235c0a","Property Damage","Incident @ WATKINS MILL RD EAST AT I-270","Incident @ WATKINS MILL RD EAST AT I-270","Montgomery",2,"39.156025","-77.22583","RS (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (closed), L3 (closed), RS (closed)","2025-04-01 15:27:09","2025-04-01 15:10:54","2025-04-01 15:27:09.875","East","0 vehicles involved.","2/3 Eastbound-2 right Traffic Lanes, right Shoulder closed","Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:27:10.079563-04"
"1622","2b015f3eb03a03ec0067d32ec4235c0a","Property Damage","Incident @ WATKINS MILL RD EAST AT I-270","Incident @ WATKINS MILL RD EAST AT I-270","Montgomery",2,"39.156025","-77.22583","RS (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (closed), L3 (closed), RS (closed)","2025-04-01 15:27:51","2025-04-01 15:10:54","2025-04-01 15:27:55.268","East","0 vehicles involved.","2/3 Eastbound-2 right Traffic Lanes, right Shoulder closed","Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:28:10.109682-04"
"1626","2b015f3eb03a03ec0067d32ec4235c0a","Property Damage","Incident @ WATKINS MILL RD EAST AT I-270","Incident @ WATKINS MILL RD EAST AT I-270","Montgomery",2,"39.156025","-77.22583","RS (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (closed), L3 (closed), RS (closed)","2025-04-01 15:27:51","2025-04-01 15:10:54","2025-04-01 15:27:55.268","East","0 vehicles involved.","2/3 Eastbound-2 right Traffic Lanes, right Shoulder closed","Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:29:10.106008-04"
"1630","2b015f3eb03a03ec0067d32ec4235c0a","Property Damage","Incident @ WATKINS MILL RD EAST AT I-270","Incident @ WATKINS MILL RD EAST AT I-270","Montgomery",2,"39.156025","-77.22583","RS (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (closed), L3 (closed), RS (closed)","2025-04-01 15:27:51","2025-04-01 15:10:54","2025-04-01 15:27:55.268","East","0 vehicles involved.","2/3 Eastbound-2 right Traffic Lanes, right Shoulder closed","Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:30:10.139028-04"
"1632","760037abb23e03ec0067d32ec4235c0a","Property Damage","Incident @ I-495 INNER LOOP PRIOR TO SEMINARY RD (MM 32.6)","Incident @ I-495 INNER LOOP PRIOR TO SEMINARY RD (MM 32.6)","Montgomery",2,"39.014168","-77.06066","RS (closed), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), RS (open)","2025-04-01 15:30:05","2025-04-01 15:29:47","2025-04-01 15:30:06.061","Inner Loop","0 vehicles involved.","Inner Loop-right Shoulder closed","CHART Unit - SG80194",False,"{}",NULL,NULL,"2025-04-01 15:30:10.140541-04"
"1635","2b015f3eb03a03ec0067d32ec4235c0a","Property Damage","Incident @ WATKINS MILL RD EAST AT I-270","Incident @ WATKINS MILL RD EAST AT I-270","Montgomery",2,"39.156025","-77.22583","RS (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (closed), L3 (closed), RS (closed)","2025-04-01 15:31:00","2025-04-01 15:10:54","2025-04-01 15:31:01.353","East","2 vehicles involved.","2/3 Eastbound-2 right Traffic Lanes, right Shoulder closed","Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:31:10.106764-04"
"1639","2b015f3eb03a03ec0067d32ec4235c0a","Property Damage","Incident @ WATKINS MILL RD EAST AT I-270","Incident @ WATKINS MILL RD EAST AT I-270","Montgomery",2,"39.156025","-77.22583","RS (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (closed), L3 (closed), Rt OffRamp (closed), RS (closed)","2025-04-01 15:31:22","2025-04-01 15:10:54","2025-04-01 15:31:26.532","East","2 vehicles involved.","2/3 Eastbound-2 right Traffic Lanes, Right Off Ramp, right Shoulder closed","Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:32:10.125866-04"
"1643","2b015f3eb03a03ec0067d32ec4235c0a","Property Damage","Incident @ WATKINS MILL RD EAST AT I-270","Incident @ WATKINS MILL RD EAST AT I-270","Montgomery",2,"39.156025","-77.22583","RS (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (closed), L3 (closed), Rt OffRamp (closed), RS (closed)","2025-04-01 15:31:22","2025-04-01 15:10:54","2025-04-01 15:31:26.532","East","2 vehicles involved.","2/3 Eastbound-2 right Traffic Lanes, Right Off Ramp, right Shoulder closed","Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:33:10.280468-04"
"1687","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (closed), L4 (closed), L5 (open), L6 (open), RS (open)","2025-04-01 15:46:49","2025-04-01 15:46:20","2025-04-01 15:46:51.41","North","0 vehicles involved.","2/6 Northbound-center left Traffic Lane, center right Traffic Lane closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:47:10.293021-04"
"1691","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (closed), L4 (closed), L5 (open), L6 (open), RS (open)","2025-04-01 15:47:37","2025-04-01 15:46:20","2025-04-01 15:47:41.701","North","0 vehicles involved.","2/6 Northbound-center left Traffic Lane, center right Traffic Lane closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:48:10.249643-04"
"1695","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (closed), L4 (closed), L5 (open), L6 (open), RS (open)","2025-04-01 15:47:37","2025-04-01 15:46:20","2025-04-01 15:47:41.701","North","0 vehicles involved.","2/6 Northbound-center left Traffic Lane, center right Traffic Lane closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:49:10.266024-04"
"1699","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:50:03","2025-04-01 15:46:20","2025-04-01 15:50:07.465","North","0 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:50:10.290619-04"
"1703","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:50:41","2025-04-01 15:46:20","2025-04-01 15:50:42.691","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:51:10.324707-04"
"1707","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:50:41","2025-04-01 15:46:20","2025-04-01 15:50:42.691","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:52:10.293506-04"
"1711","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:52:53","2025-04-01 15:46:20","2025-04-01 15:52:53.444","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:53:10.288191-04"
"1715","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:53:26","2025-04-01 15:46:20","2025-04-01 15:53:28.619","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:54:10.2929-04"
"1719","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:53:26","2025-04-01 15:46:20","2025-04-01 15:53:28.619","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:55:10.301347-04"
"1723","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:53:26","2025-04-01 15:46:20","2025-04-01 15:53:28.619","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:56:10.315749-04"
"1727","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:53:26","2025-04-01 15:46:20","2025-04-01 15:53:28.619","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:57:10.320999-04"
"1731","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:53:26","2025-04-01 15:46:20","2025-04-01 15:53:28.619","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:58:10.358776-04"
"1735","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:53:26","2025-04-01 15:46:20","2025-04-01 15:53:28.619","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 15:59:10.328335-04"
"1739","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:53:26","2025-04-01 15:46:20","2025-04-01 15:53:28.619","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 16:00:10.3365-04"
"1743","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:53:26","2025-04-01 15:46:20","2025-04-01 15:53:28.619","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 16:01:10.346323-04"
"1747","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:53:26","2025-04-01 15:46:20","2025-04-01 15:53:28.619","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 16:02:10.384985-04"
"1751","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:53:26","2025-04-01 15:46:20","2025-04-01 15:53:28.619","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 16:03:10.37798-04"
"1755","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:53:26","2025-04-01 15:46:20","2025-04-01 15:53:28.619","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 16:04:10.406127-04"
"1759","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 15:53:26","2025-04-01 15:46:20","2025-04-01 15:53:28.619","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 16:05:10.379506-04"
"1763","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 16:05:25","2025-04-01 15:46:20","2025-04-01 16:05:28.314","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 16:06:10.366682-04"
"1767","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 16:06:45","2025-04-01 15:46:20","2025-04-01 16:06:48.743","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 16:07:10.409181-04"
"1771","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 16:06:45","2025-04-01 15:46:20","2025-04-01 16:06:48.743","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 16:08:10.377895-04"
"1775","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 16:06:45","2025-04-01 15:46:20","2025-04-01 16:06:48.743","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 16:09:10.38772-04"
"1779","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 16:06:45","2025-04-01 15:46:20","2025-04-01 16:06:48.743","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 16:10:10.474899-04"
"1783","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (closed), RS (closed)","2025-04-01 16:06:45","2025-04-01 15:46:20","2025-04-01 16:06:48.743","North","2 vehicles involved.","1/6 Northbound-right Traffic Lane, right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 16:11:10.414289-04"
"1787","1e00fa8cb24203ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Incident @ I-270 NORTH AT TUCKERMAN LA (MM 3.0)","Montgomery",2,"39.03913","-77.146034","RS (open), L6 (open), L5 (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), L5 (open), L6 (open), RS (closed)","2025-04-01 16:11:53","2025-04-01 15:46:20","2025-04-01 16:11:55.722","North","2 vehicles involved.","Northbound-right Shoulder closed","CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 16:12:10.454309-04"
"1813","6a00a125b64a03ec0067d32ec4235c0a","Police Activity","Incident @ I-495 OUTER LOOP PAST EXIT 28B MD 650 NEW HAMPSHIRE AVE (OL) (MM 29.0)","Incident @ I-495 OUTER LOOP PAST EXIT 28B MD 650 NEW HAMPSHIRE AVE (OL) (MM 29.0)","Montgomery",2,"39.01901","-76.989334","RS (open), Rt OnRamp (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Rt Accel (closed), RS (closed)","2025-04-01 16:20:00","2025-04-01 16:18:45","2025-04-01 16:20:03.577","Outer Loop","0 vehicles involved.","Outer Loop-Right Acceleration Lane, right Shoulder closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 16:20:10.571588-04"
